iso_code#continent#location#date#total_cases#total_deaths#new_deaths
BRA#South America#Brazil#2020-12-21#7263619.0#187291.0#527.0
BRA#South America#Brazil#2020-12-22#7318821.0#188259.0#968.0
BRA#South America#Brazil#2020-12-23#7365517.0#189220.0#961.0
BRA#South America#Brazil#2020-12-24#7423945.0#189982.0#762.0
BRA#South America#Brazil#2020-12-25#7448560.0#190488.0#506.0
BRA#South America#Brazil#2020-12-26#7465806.0#190795.0#307.0
BRA#South America#Brazil#2020-12-27#7484285.0#191139.0#344.0
BRA#South America#Brazil#2020-12-28#7504833.0#191570.0#431.0
BRA#South America#Brazil#2020-12-29#7563551.0#192681.0#1111.0
BRA#South America#Brazil#2020-12-30#7619200.0#193875.0#1194.0
BRA#South America#Brazil#2020-12-31#7675973.0#194949.0#1074.0
BRA#South America#Brazil#2021-01-01#7700578.0#195411.0#462.0
BRA#South America#Brazil#2021-01-02#7716405.0#195725.0#314.0
BRA#South America#Brazil#2021-01-03#7733746.0#196018.0#293.0
BRA#South America#Brazil#2021-01-04#7753752.0#196561.0#543.0
BRA#South America#Brazil#2021-01-05#7810400.0#197732.0#1171.0
BRA#South America#Brazil#2021-01-06#7873830.0#198974.0#1242.0
BRA#South America#Brazil#2021-01-07#7961673.0#200498.0#1524.0
BRA#South America#Brazil#2021-01-08#8013708.0#201460.0#962.0
BRA#South America#Brazil#2021-01-09#8075998.0#202631.0#1171.0
BRA#South America#Brazil#2021-01-10#8105790.0#203100.0#469.0
BRA#South America#Brazil#2021-01-11#8131612.0#203580.0#480.0
BRA#South America#Brazil#2021-01-12#8195637.0#204690.0#1110.0
BRA#South America#Brazil#2021-01-13#8256536.0#205964.0#1274.0
BRA#South America#Brazil#2021-01-14#8324294.0#207095.0#1131.0
BRA#South America#Brazil#2021-01-15#8393492.0#208246.0#1151.0
BRA#South America#Brazil#2021-01-16#8455059.0#209296.0#1050.0
BRA#South America#Brazil#2021-01-17#8488099.0#209847.0#551.0
BRA#South America#Brazil#2021-01-18#8511770.0#210299.0#452.0
BRA#South America#Brazil#2021-01-19#8573864.0#211491.0#1192.0
BRA#South America#Brazil#2021-01-20#8638249.0#212831.0#1340.0
BRA#South America#Brazil#2021-01-21#8697368.0#214147.0#1316.0
BRA#South America#Brazil#2021-01-22#8753920.0#215243.0#1096.0
BRA#South America#Brazil#2021-01-23#8816254.0#216445.0#1202.0
BRA#South America#Brazil#2021-01-24#8844577.0#217037.0#592.0
BRA#South America#Brazil#2021-01-25#8871393.0#217664.0#627.0
BRA#South America#Brazil#2021-01-26#8933356.0#218878.0#1214.0
BRA#South America#Brazil#2021-01-27#8996876.0#220161.0#1283.0
BRA#South America#Brazil#2021-01-28#9058687.0#221547.0#1386.0
